name,longitude,latitude
General Lucio Blanco International Airport,-98.2285003662,26.0088996887
Los Cabos International Airport,-109.721000671387,23.1518001556396
Ponciano Arriaga International Airport,-100.930999756,22.2542991638
Francisco Sarabia International Airport,-103.411003113,25.5683002472
Angel Albino Corzo International Airport,-93.0224990845,16.5636005402
General Abelardo L. Rodríguez International Airport,-116.970001220703,32.5410995483398
General Francisco Javier Mina International Airport,-97.8658981323,22.2964000702
Licenciado Adolfo Lopez Mateos International Airport,-99.5660018921,19.3370990753
Tapachula International Airport,-92.3700027466,14.7943000793
Cancún International Airport,-86.8770980835,21.0365009308
Carlos Rovirosa Pérez International Airport,-92.8173980712891,17.9969997406006
General Heriberto Jara International Airport,-96.1873016357,19.1459007263
General Leobardo C. Ruiz International Airport,-102.68699646,22.8971004486
Ixtapa Zihuatanejo International Airport,-101.460998535,17.601600647
Playa De Oro International Airport,-104.558998108,19.1448001862
Bluefields Airport,-83.7741012573242,11.9910001754761
Augusto C. Sandino (Managua) International Airport,-86.1681976318359,12.1415004730225
Puerto Cabezas Airport,-83.3867034912109,14.0472002029419
Bocas Del Toro International Airport,-82.2508010864258,9.34084987640381
Alonso Valderrama Airport,-80.4096984863281,7.98784017562866
Cap Manuel Niño International Airport,-82.5167999267578,9.45864009857178
Enrique Malek International Airport,-82.4349975585938,8.39099979400635
Enrique Adolfo Jimenez Airport,-79.8674011230469,9.35663986206055
Marcos A. Gelabert International Airport,-79.5556030273438,8.97334003448486
Tocumen International Airport,-79.3834991455,9.0713596344
Aerotortuguero Airport,-83.5148010253906,10.5690002441406
Barra del Colorado Airport,-83.5856018066406,10.7686996459961
Coto 47 Airport,-82.9685974121094,8.60155963897705
Golfito Airport,-83.1821975708008,8.65400981903076
Daniel Oduber Quiros International Airport,-85.5444030761719,10.5932998657227
Limon International Airport,-83.0220031738281,9.95796012878418
Nosara Airport,-85.6529998779,9.97649002075
Juan Santamaria International Airport,-84.2088012695312,9.99386024475098
Puerto Jimenez Airport,-83.3000030517578,8.53332996368408
Palmar Sur Airport,-83.4685974121094,8.95102977752686
Tobias Bolanos International Airport,-84.1398010253906,9.95705032348633
Quepos Managua Airport,-84.1297988891602,9.44316005706787
El Salvador International Airport,-89.0557022094727,13.440899848938
Les Cayes Airport,-73.7882995605469,18.2710990905762
Cap Haitien International Airport,-72.1947021484375,19.7329998016357
Jacmel Airport,-72.5185012817383,18.2411003112793
Jérémie Airport,-74.1703033447266,18.6630992889404
Toussaint Louverture International Airport,-72.2925033569336,18.5799999237061
Port-de-Paix Airport,-72.8486022949219,19.9335994720459
Gustavo Rizo Airport,-74.5062026977539,20.3652992248535
Carlos Manuel de Cespedes Airport,-76.6213989257812,20.3964004516602
Maximo Gomez Airport,-78.7895965576172,22.027099609375
Jardines Del Rey Airport,-78.3283996582,22.4610004425
Jaime Gonzalez Airport,-80.4141998291016,22.1499996185303
Vilo Acuna International Airport,-81.5459976196289,21.6165008544922
Ignacio Agramonte International Airport,-77.8475036621094,21.4202995300293
Antonio Maceo International Airport,-75.8354034423828,19.9698009490967
Mariana Grajales Airport,-75.1583023071289,20.0853004455566
José Martí International Airport,-82.4091033935547,22.989200592041
Frank Pais International Airport,-76.3151016235352,20.7856006622314
Sierra Maestra Airport,-77.0892028808594,20.2880992889404
Rafael Cabrera Airport,-82.7837982177734,21.8346996307373
Playa Baracoa Airport,-82.5793991089,23.0328006744
Alberto Delgado Airport,-79.997200012207,21.7882995605469
Juan Gualberto Gomez International Airport,-81.435302734375,23.0344009399414
Hermanos Ameijeiras Airport,-76.9357986450195,20.9876003265381
Gerrard Smith International Airport,-79.8827972412109,19.6870002746582
Owen Roberts International Airport,-81.3576965332,19.2928009033
Congo Town Airport,-77.5897979736,24.158700943
Marsh Harbour International Airport,-77.0835037231,26.5114002228
San Andros Airport,-78.0490036010742,25.0538005828857
Spring Point Airport,-73.9709014893,22.4417991638
Treasure Cay Airport,-77.3912963867,26.745300293
Chub Cay Airport,-77.8808975219727,25.4171009063721
South Bimini Airport,-79.2647018433,25.6998996735
Arthur's Town Airport,-75.6737976074,24.6294002533
New Bight Airport,-75.4523010253906,24.315299987793
Colonel Hill Airport,-74.1824035645,22.7455997467
Exuma International Airport,-75.8779983521,23.5625991821
North Eleuthera Airport,-76.6835021973,25.474899292
Governor's Harbour Airport,-76.3310012817,25.2847003937
Grand Bahama International Airport,-78.695602417,26.5587005615
Inagua Airport,-73.6669006347656,20.9750003814697
Deadman's Cay Airport,-75.0935974121,23.1790008545
Stella Maris Airport,-75.2686214447,23.5823168043
Mayaguana Airport,-73.0134963989,22.3794994354
Lynden Pindling International Airport,-77.4662017822,25.0389995575
San Salvador Airport,-74.5240020751953,24.0632991790771
Philip S. W. Goldson International Airport,-88.3081970214844,17.5391006469727
Changbaishan Airport,127.602222222,42.0669444444
Rarotonga International Airport,-159.805999756,-21.2026996613
Nadi International Airport,177.442993164062,-17.7553997039795
Nausori International Airport,178.559005737305,-18.0433006286621
Labasa Airport,179.339996337891,-16.4666996002197
Fua'amotu International Airport,-175.149993896484,-21.2411994934082
Lifuka Island Airport,-174.341003417969,-19.7770004272461
Vava'u International Airport,-173.962005615234,-18.5853004455566
Gombe Lawanti International Airport,10.8963888889,10.2983333333
Warri Airport,5.81778001785278,5.59610986709595
Funafuti International Airport,179.195999,-8.525
Bonriki International Airport,173.147003173828,1.38163995742798
Niue International Airport,-169.925598144531,-19.0790309906006
Pointe Vele Airport,-178.065994263,-14.3114004135
Hihifo Airport,-176.199005127,-13.2383003235
Faleolo International Airport,-172.007995605469,-13.8299999237061
Pago Pago International Airport,-170.710006714,-14.3310003281
Faa'a International Airport,-149.606994629,-17.5536994934
Rurutu Airport,-151.360992431641,-22.4340991973877
Tubuai Airport,-149.524002075195,-23.3654003143311
Anaa Airport,-145.509994506836,-17.3526000976562
Tikehau Airport,-148.231002807617,-15.1196002960205
Fakarava Airport,-145.656997680664,-16.0541000366211
Manihi Airport,-146.070007324219,-14.4368000030518
Totegegie Airport,-134.889999389648,-23.0799007415771
Kaukura Airport,-146.884994506836,-15.6632995605469
Makemo Airport,-143.658004760742,-16.5839004516602
Takapoto Airport,-145.246002197266,-14.7095003128052
Arutua Airport,-146.617004394531,-15.2482995986938
Mataiva Airport,-148.716995239258,-14.8681001663208
Ahe Airport,-146.25700378418,-14.4280996322632
Takaroa Airport,-145.024993896484,-14.4558000564575
Nuku Hiva Airport,-140.22900390625,-8.79559993743896
Hiva Oa-Atuona Airport,-139.011001586914,-9.76879024505615
Bora Bora Airport,-151.751007080078,-16.4444007873535
Rangiroa Airport,-147.660995483398,-14.9542999267578
Huahine-Fare Airport,-151.022003173828,-16.6872005462646
Moorea Airport,-149.761993408203,-17.4899997711182
Hao Airport,-140.945999145508,-18.074800491333
Maupiti Airport,-152.244003295898,-16.4265003204346
Raiatea Airport,-151.466003417969,-16.722900390625
Gaua Island Airport,167.587005615,-14.2180995941
Santo Pekoa International Airport,167.220001221,-15.5050001144
Port Vila Bauerfield Airport,168.320007324219,-17.6993007659912
Tanna Airport,169.223999023438,-19.455099105835
Tiga Airport,167.804000854492,-21.0960998535156
Île Art - Waala Airport,163.660995483398,-19.7206001281738
Koné Airport,164.837005615234,-21.0543003082275
Île des Pins Airport,167.455993652344,-22.5888996124268
Koumac Airport,164.255996704102,-20.5463008880615
Lifou Airport,167.240005493164,-20.7747993469238
Nouméa Magenta Airport,166.473007202148,-22.25830078125
Maré Airport,168.037994384766,-21.4817008972168
Touho Airport,165.259002685547,-20.7900009155273
Ouvéa Airport,166.572998046875,-20.6406002044678
La Tontouta International Airport,166.212997436523,-22.0146007537842
Auckland International Airport,174.792007446,-37.0080986023
Taupo Airport,176.083999633789,-38.7397003173828
Christchurch International Airport,172.531997680664,-43.4893989562988
Chatham Islands-Tuuta Airport,-176.457000732422,-43.810001373291
Dunedin Airport,170.197998046875,-45.9281005859375
Gisborne Airport,177.977996826172,-38.6632995605469
Hokitika Airfield,170.985000610352,-42.7136001586914
Hamilton International Airport,175.332000732,-37.8666992188
Kerikeri Airport,173.912002563477,-35.2627983093262
Kaitaia Airport,173.285003662109,-35.0699996948242
New Plymouth Airport,174.179000854492,-39.0085983276367
Napier Airport,176.869995117188,-39.4658012390137
Nelson Airport,173.220993041992,-41.2983016967773
Invercargill Airport,168.313003540039,-46.4123992919922
Oamaru Airport,171.082000732422,-44.9700012207031
Palmerston North Airport,175.617004394531,-40.3205986022949
Queenstown International Airport,168.738998413,-45.0210990906
Rotorua Regional Airport,176.317001342773,-38.1091995239258
Tauranga Airport,176.195999145508,-37.6719017028809
Timaru Airport,171.225006103516,-44.3027992248535
Woodbourne Airport,173.869995117188,-41.5182991027832
Wanaka Airport,169.246002197266,-44.7221984863281
Whakatane Airport,176.914001464844,-37.9206008911133
Wellington International Airport,174.804992676,-41.3272018433
Whangarei Airport,174.365005493164,-35.7682991027832
Westport Airport,171.580993652344,-41.7380981445312
Wanganui Airport,175.024993896484,-39.9622001647949
Herat Airport,62.2282981872559,34.2099990844727
Kabul International Airport,69.2123031616211,34.5658988952637
Mazar I Sharif Airport,67.2097015380859,36.706901550293
Bahrain International Airport,50.6335983276367,26.2707996368408
Abha Regional Airport,42.6566009521,18.2404003143
Al Ahsa Airport,49.4851989746094,25.2852993011475
Al Baha Airport,41.6343002319,20.2961006165
Bisha Airport,42.6208992004395,19.9843997955322
King Fahd International Airport,49.7979011535645,26.4712009429932
Dawadmi Domestic Airport,44.4000015258789,24.5
Jizan Regional Airport,42.5858001708984,16.9011001586914
Gassim Airport,43.7743988037109,26.3027992248535
Guriat Domestic Airport,37.2794990539551,31.4118995666504
Hail Airport,41.6862983703613,27.4379005432129
King Abdulaziz International Airport,39.15650177,21.679599762
King Khaled Military City Airport,45.5281982422,27.9008998871
Prince Mohammad Bin Abdulaziz Airport,39.7051010131836,24.5534000396729
Nejran Airport,44.4192008972168,17.611400604248
Hafr Al Batin Airport,46.1250991821,28.3351993561
Rafha Domestic Airport,43.4906005859375,29.6263999938965
King Khaled International Airport,46.6987991333008,24.9575996398926
Arar Domestic Airport,41.1381988525391,30.9066009521484
Sharurah Airport,47.1213989257812,17.4668998718262
Al-Jawf Domestic Airport,40.0999984741211,29.7851009368896
Tabuk Airport,36.6189002990723,28.3654003143311
Taif Airport,40.5443000793457,21.4834003448486
Turaif Domestic Airport,38.731201171875,31.692699432373
Wadi Al Dawasir Airport,45.1996002197,20.5042991638
Al Wajh Domestic Airport,36.4763984680176,26.198600769043
Yenbo Airport,38.0634002685547,24.1441993713379
Gu-Lian Airport,122.43,52.9127777778
Abadan Airport,48.2282981873,30.371099472
Mahshahr Airport,49.1519012451172,30.5562000274658
Ahwaz Airport,48.7620010376,31.3374004364
Bushehr Airport,50.8345985413,28.9447994232
Kish International Airport,53.9802017212,26.5261993408
Bandar Lengeh Airport,54.824798584,26.531999588
Shahid Ashrafi Esfahani Airport,47.1581001282,34.3459014893
Khoram Abad Airport,48.282901763916,33.4353981018066
Sanandaj Airport,47.0092010498047,35.2458992004395
Esfahan Shahid Beheshti International Airport,51.8613014221191,32.7508010864258
Sardar-e-Jangal Airport,49.617778,37.323333
Imam Khomeini International Airport,51.1521987915039,35.4160995483398
Mehrabad International Airport,51.3134002685547,35.6892013549805
Bandar Abbas International Airport,56.377799987793,27.2182998657227
Kerman Airport,56.9510993958,30.2744007111
Bam Airport,58.4500007629395,29.0841999053955
Rafsanjan Airport,56.0511016845703,30.297700881958
Birjand Airport,59.2661018371582,32.8981018066406
Mashhad International Airport,59.640998840332,36.2351989746094
Bojnord Airport,57.3082008361816,37.4930000305176
Sabzevar National Airport,57.5951995849609,36.168098449707
Noshahr Airport,51.4646987915039,36.6632995605469
Ramsar Airport,50.6795997619629,36.9099006652832
Dasht-e Naz Airport,53.1935997009,36.635799408
Lar Airport,54.3833007812,27.6746997833
Shiraz Shahid Dastghaib International Airport,52.5898017883301,29.5391998291016
Ardabil Airport,48.4244003296,38.3256988525
Urmia Airport,45.0686988831,37.6680984497
Tabriz International Airport,46.2350006103516,38.1338996887207
Shahid Sadooghi Airport,54.2765007019,31.9048995972
Konarak Airport,60.3820991516,25.4433002472
Zahedan International Airport,60.9062004089355,29.475700378418
Queen Alia International Airport,35.9931983948,31.7226009369
Amman-Marka International Airport,35.9916000366211,31.9727001190186
Aqaba King Hussein International Airport,35.0181007385254,29.6116008758545
Kuwait International Airport,47.9688987731934,29.2266006469727
Beirut Rafic Hariri International Airport,35.4883995056152,33.8208999633789
Al Duqm International Airport (Under Construction),57.6344444444,19.5022222222
Abu Dhabi International Airport,54.6511001586914,24.4330005645752
Al Ain International Airport,55.6091995239258,24.2616996765137
Dubai International Airport,55.3643989563,25.2527999878
Fujairah International Airport,56.3240013122559,25.1121997833252
Ras Al Khaimah International Airport,55.9388008117676,25.6135005950928
Sharjah International Airport,55.5172004699707,25.3285999298096
Khasab Air Base,56.2406005859375,26.1709995269775
Muscat International Airport,58.2844009399414,23.5932998657227
Salalah Airport,54.0913009643555,17.0387001037598
Bahawalpur Airport,71.7180023193359,29.3481006622314
Chitral Airport,71.8005981445312,35.8866004943848
Dera Ghazi Khan Airport,70.4859008789062,29.9610004425049
Dera Ismael Khan Airport,70.896598815918,31.9094009399414
Faisalabad International Airport,72.9947967529297,31.3649997711182
Gwadar International Airport,62.3294982910156,25.2332992553711
Gilgit Airport,74.3336029052734,35.9188003540039
Jinnah International Airport,67.1607971191406,24.9064998626709
Alama Iqbal International Airport,74.4036026000977,31.5216007232666
Muzaffarabad Airport,73.5085983276367,34.3390007019043
Moenjodaro Airport,68.1430969238281,27.3351993560791
Multan International Airport,71.4190979003906,30.2031993865967
Nawabshah Airport,68.3900985717773,26.2194004058838
Panjgur Airport,64.1324996948242,26.9545001983643
Pasni Airport,63.345100402832,25.2905006408691
Peshawar International Airport,71.5146026611328,33.9939002990723
Quetta International Airport,66.9377975463867,30.2513999938965
Shaikh Zaid Airport,70.2796020507812,28.3838996887207
Benazir Bhutto International Airport,73.0991973876953,33.61669921875
Rawalakot Airport,73.7981033325195,33.8497009277344
Skardu Airport,75.536003112793,35.3354988098145
Sukkur Airport,68.7917022705078,27.7220001220703
Sehwan Sharif Airport,67.7172012329102,26.4731006622314
Saidu Sharif Airport,72.3527984619141,34.8135986328125
Sialkot Airport,74.3638916016,32.5355567932
Turbat International Airport,63.030200958252,25.986400604248
Zhob Airport,69.4636001586914,31.3584003448486
Baghdad International Airport,44.2346000671,33.2625007629
Erbil International Airport,43.9631996154785,36.2375984191895
Basrah International Airport,47.6621017456055,30.5491008758545
Sulaymaniyah International Airport,45.3167381287,35.5617485046
Aleppo International Airport,37.2243995666504,36.1806983947754
Damascus International Airport,36.5155982971191,33.4114990234375
Deir ez-Zor Airport,40.1759986877441,35.285400390625
Kamishly Airport,41.1913986206055,37.0205993652344
Bassel Al-Assad International Airport,35.9486999511719,35.4011001586914
Doha International Airport,51.5651016235,25.261100769
Aden International Airport,45.0288009643555,12.8295001983643
Al Ghaidah International Airport,52.1749992370605,16.1916999816895
Hodeidah International Airport,42.9762992858887,14.7530002593994
Mukalla International Airport,49.375,14.6625995635986
Sana'a International Airport,44.2196998596191,15.476300239563
Socotra International Airport,53.9057998657227,12.6307001113892
Sayun International Airport,48.7882995605,15.9660997391
Ta'izz International Airport,44.1390991211,13.6859998703
Bethel Airport,-161.8379974,60.77980042
Wiley Post Will Rogers Memorial Airport,-156.766006469727,71.285400390625
Merle K (Mudhole) Smith Airport,-145.4779968,60.4917984
Adak Airport,-176.64599609375,51.8779983520508
Dillingham Airport,-158.5050049,59.04470062
Kodiak Airport,-152.4940033,57.75
Unalaska Airport,-166.544006347656,53.9001007080078
Emmonak Airport,-164.4909973,62.78609848
Fairbanks International Airport,-147.8560028,64.81510162
Gustavus Airport,-135.7070007,58.4253006
Holy Cross Airport,-159.774993896484,62.1883010864258
Haines Airport,-135.524002075195,59.2438011169434
Egegik Airport,-157.375,58.1855010986
Juneau International Airport,-134.57600402832,58.3549995422363
King Salmon Airport,-156.6490021,58.67679977
Ketchikan International Airport,-131.7140045,55.35559845
McGrath Airport,-155.6060028,62.95289993
Ted Stevens Anchorage International Airport,-149.996002197266,61.1744003295898
Aniak Airport,-159.542999267578,61.581600189209
Annette Island Airport,-131.572006225586,55.0424003601074
Nome Airport,-165.445007324219,64.5121994018555
Ralph Wien Memorial Airport,-162.598999,66.88469696
Petersburg James A Johnson Airport,-132.9450073,56.80170059
Deadhorse Airport,-148.4649963,70.19470215
Sitka Rocky Gutierrez Airport,-135.361999511719,57.0471000671387
Wrangell Airport,-132.3699951,56.48429871
Yakutat Airport,-139.660003662,59.5032997131
Balimo Airport,142.932998657,-8.05000019073
Baimuru Airport,144.819900513,-7.49686002731
Rota International Airport,145.24299621582,14.1743001937866
Francisco C. Ada Saipan International Airport,145.72900390625,15.1190004348755
Antonio B. Won Pat International Airport,144.796005249,13.4834003448
Laguindingan Airport,124.456496,8.612203
Hana Airport,-156.014007568359,20.7956008911133
Kapalua Airport,-156.673004150391,20.9629001617432
Kona International At Keahole Airport,-156.046005249023,19.7388000488281
Lihue Airport,-159.339004516602,21.9759998321533
Molokai Airport,-157.095993041992,21.1529006958008
Waimea Kohala Airport,-155.667999267578,20.0013008117676
Honolulu International Airport,-157.921997070312,21.3187007904053
Lanai Airport,-156.95100402832,20.7856006622314
Kahului Airport,-156.429992675781,20.8985996246338
Hilo International Airport,-155.048004150391,19.721399307251
Marshall Islands International Airport,171.272003173828,7.06476020812988
Kaieteur International Airport,-59.4914817810059,5.17275476455688
Bucholz Army Air Field,167.731994628906,8.72012042999268
Cassidy International Airport,-157.350006103516,1.98616003990173
Michael Gonzalez Airport,-66.7568969727,18.1802005768
Chuuk International Airport,151.843002319336,7.46187019348145
Pohnpei International Airport,158.208999633789,6.98509979248047
Kosrae International Airport,162.957992554,5.35697984695
Yap International Airport,138.082992553711,9.49890995025635
New Doha International Airport,51.6130828857422,25.2620449066162
Kinmen Airport,118.359001159668,24.4279003143311
Matsu Nangan Airport,119.958000183105,26.1597995758057
Taitung Airport,121.101997375488,22.7549991607666
Kaohsiung International Airport,120.349998474121,22.5771007537842
Chiayi Airport,120.392997741699,23.461799621582
Hengchun Airport,120.730003356934,22.0410995483398
Lanyu Airport,121.535003662109,22.0270004272461
Taichung Ching Chuang Kang Airport,120.621002197266,24.2646999359131
Matsu Beigan Airport,120.002998352051,26.2241992950439
Tainan Airport,120.206001281738,22.9503993988037
Makung Airport,119.627998352051,23.5687007904053
Pingtung North Airport,120.482002258301,22.7001991271973
Taipei Songshan Airport,121.552001953125,25.0694007873535
Taiwan Taoyuan International Airport,121.233001708984,25.0776996612549
Hualien Airport,121.61799621582,24.023099899292
Narita International Airport,140.386001586914,35.7647018432617
Matsumoto Airport,137.923004150391,36.1668014526367
Hyakuri Airport,140.414993286,36.181098938
Kansai International Airport,135.244003295898,34.4272994995117
Nanki Shirahama Airport,135.363998413,33.6622009277
Kobe Airport,135.223999023438,34.6328010559082
Tokachi-Obihiro Airport,143.216995239,42.7332992554
New Chitose Airport,141.692001342773,42.7751998901367
Hakodate Airport,140.822006226,41.7700004578
Kushiro Airport,144.192993164,43.0410003662
Memanbetsu Airport,144.164001465,43.8805999756
Nakashibetsu Airport,144.960006714,43.5774993896
Okadama Airport,141.380004882812,43.1161003112793
Wakkanai Airport,141.800994873,45.4042015076
Iki Airport,129.785003662,33.7490005493
Yamaguchi Ube Airport,131.279006958,33.9300003052
Tsushima Airport,129.330993652,34.2849006653
Monbetsu Airport,143.404006958,44.3039016724
Asahikawa Airport,142.447006225586,43.6707992553711
Okushiri Airport,139.432998657,42.0717010498
Rishiri Airport,141.186004639,45.2420005798
Fukue Airport,128.832992553711,32.6663017272949
Fukuoka Airport,130.45100402832,33.5858993530273
New Tanegashima Airport,130.990997314,30.6051006317
Kagoshima Airport,130.718994140625,31.8034000396729
Miyazaki Airport,131.449005127,31.877199173
Oita Airport,131.736999512,33.4794006348
Kitakyūshū Airport,131.035003662,33.8459014893
Saga Airport,130.302001953,33.1497001648
Kumamoto Airport,130.854995727539,32.8372993469238
Nagasaki Airport,129.914001465,32.9169006348
Chubu Centrair International Airport,136.804992675781,34.8583984375
Amami Airport,129.712997436523,28.4305992126465
Okierabu Airport,128.701004028,27.4255008698
Kikai Airport,129.927993774,28.3213005066
Tokunoshima Airport,128.880996704102,27.8363990783691
Nagoya Airport,136.92399597168,35.2550010681152
Komatsu Airport,136.406997680664,36.3945999145508
Oki Airport,133.324996948242,36.1810989379883
Mt. Fuji Shizuoka Airport,138.18775177,34.7960434679
Toyama Airport,137.188003540039,36.6483001708984
Noto Airport,136.962005615,37.2930984497
Hiroshima Airport,132.919006348,34.4361000061
Okayama Airport,133.854995728,34.7569007874
Izumo Airport,132.88999939,35.4136009216
Miho Yonago Airport,133.235992431641,35.4921989440918
Kōchi Ryōma Airport,133.669006348,33.5461006165
Matsuyama Airport,132.699996948242,33.8272018432617
Osaka International Airport,135.438003540039,34.7854995727539
Tottori Airport,134.167007446,35.5301017761
Tokushima Airport,134.606994629,34.1328010559
Takamatsu Airport,134.01600647,34.2141990662
Iwami Airport,131.789993286,34.676399231
Aomori Airport,140.690994262695,40.7346992492676
Yamagata Airport,140.371002197,38.4118995667
Sado Airport,138.414001465,38.0601997375
Fukushima Airport,140.430999755859,37.2274017333984
Hanamaki Airport,141.134994506836,39.4286003112793
Akita Airport,140.218994140625,39.6156005859375
Misawa Air Base,141.367996216,40.7032012939
Niigata Airport,139.121002197,37.9558982849
Odate Noshiro Airport,140.371002197,40.1918983459
Sendai Airport,140.917007446,38.1397018433
Shonai Airport,139.787002563,38.8121986389
Chofu Airport,139.52799987793,35.6716995239258
Hachijojima Airport,139.785995483,33.1150016785
Oshima Airport,139.36000061,34.7820014954
Miyakejima Airport,139.559997559,34.073600769
Tokyo International Airport,139.779998779297,35.5522994995117
Gwangju Airport,126.808998108,35.1263999939
Kunsan Air Base,126.615997314453,35.9038009643555
Yeosu Airport,127.616996765137,34.8423004150391
Wonju Airport,127.959999084,37.4380989075
Yangyang International Airport,128.669006347656,38.0612983703613
Jeju International Airport,126.49299621582,33.5112991333008
Gimhae International Airport,128.93800354,35.1795005798
Sacheon Air Base,128.070007324219,35.0885009765625
Ulsan Airport,129.352005005,35.59349823
Incheon International Airport,126.450996398926,37.4691009521484
Gimpo International Airport,126.791000366,37.5583000183
Pohang Airport,129.419998169,35.9878997803
Daegu Airport,128.658996582,35.8941001892
Cheongju International Airport,127.499000549,36.7165985107
Naha Airport,127.646003723,26.1958007812
Ishigaki Airport,124.18699646,24.344499588
Kumejima Airport,126.713996887207,26.3635005950928
Minami-Daito Airport,131.263000488,25.8465003967
Miyako Airport,125.294998169,24.7828006744
Kitadaito Airport,131.32699585,25.9447002411
Tarama Airport,124.675003052,24.6539001465
Yoron Airport,128.401992798,27.0440006256
Yonaguni Airport,122.977996826172,24.4668998718262
Subic Bay International Airport,120.271003723145,14.7944002151489
Diosdado Macapagal International Airport,120.559997559,15.1859998703
Laoag International Airport,120.531997680664,18.1781005859375
Ninoy Aquino International Airport,121.019996643,14.508600235
Legazpi City International Airport,123.735,13.1575
Awang Airport,124.209999084473,7.1652398109436
Francisco Bangoy International Airport,125.646003723145,7.1255202293396
Bancasi Airport,125.4788,8.9515
Dipolog Airport,123.341875076,8.60198349877
Camiguin Airport,124.707000732422,9.25352001190186
Jolo Airport,121.011001586914,6.05366992950439
Sanga Sanga Airport,119.74299621582,5.04698991775513
Pagadian Airport,123.461179733,7.83073144787
Tambler Airport,125.096000671,6.05800008774
Surigao Airport,125.480947495,9.75583832563
Tandag Airport,126.170997619629,9.07211017608643
Zamboanga International Airport,122.059997558594,6.92242002487183
Loakan Airport,120.620002746582,16.3750991821289
San Jose Airport,121.04699707,12.3614997864
Naga Airport,123.269996643066,13.5848999023438
Basco Airport,121.980003357,20.4512996674
Dr.Juan C. Angara Airport,121.5,15.7298002243
San Fernando Airport,120.303001403809,16.5956001281738
Tuguegarao Airport,121.733150482,17.6433676823
Virac Airport,124.206001281738,13.5763998031616
Cauayan Airport,121.752998352,16.9298992157
Daniel Z. Romualdez Airport,125.027999878,11.2276000977
Bacolod-Silay City International Airport,123.014999389648,10.7763996124268
Calbayog Airport,124.544998168945,12.072699546814
Sibulan Airport,123.300003052,9.3337097168
Godofredo P. Ramos Airport,121.95400238,11.9245004654
Catarman National Airport,124.636001586914,12.5024003982544
Iloilo International Airport,122.493358,10.833017
Moises R. Espinosa Airport,123.628997803,12.3694000244
Kalibo International Airport,122.375999451,11.679400444
Mactan Cebu International Airport,123.978996276855,10.3074998855591
Puerto Princesa Airport,118.759002685547,9.74211978912354
Roxas Airport,122.751998901367,11.5977001190186
Tagbilaran Airport,123.852996826172,9.6640796661377
Romblon Airport,122.084999084,12.3109998703
Francisco B. Reyes Airport,120.099998474,12.1215000153
Grozny North Airport,45.698600769043,43.3883018493652
Yamburg Airport,75.0999984741211,67.9866638183594
Kostomuksha Airport,30.6870002747,64.6179962158
General Urquiza Airport,-60.4804,-31.7948
Islas Malvinas Airport,-60.785,-32.9036
Sauce Viejo Airport,-60.8117,-31.7117
Jorge Newbery Airpark,-58.4156,-34.5592
Ingeniero Ambrosio Taravella Airport,-64.2080001831,-31.323600769
Ministro Pistarini International Airport,-58.5358,-34.8222
El Plumerillo Airport,-68.7929000854,-32.8316993713
Suboficial Ay Santiago Germano Airport,-68.4039001465,-34.5882987976
Catamarca Airport,-65.751701355,-28.5956001282
Vicecomodoro Angel D. La Paz Aragonés Airport,-64.3099975586,-27.7655563354
Capitan V A Almonacid Airport,-66.7957992554,-29.3815994263
Teniente Benjamin Matienzo Airport,-65.1048965454,-26.8409004211
Domingo Faustino Sarmiento Airport,-68.4181976318,-31.5715007782
Brigadier Mayor D Cesar Raul Ojeda Airport,-66.3563995361,-33.2732009888
Corrientes Airport,-58.7619,-27.4455
Resistencia International Airport,-59.0561,-27.45
Formosa Airport,-58.2281,-26.2127
Cataratas Del Iguazú International Airport,-54.473400116,-25.7373008728
Libertador Gral D Jose De San Martin Airport,-55.9707,-27.3858
Martin Miguel De Guemes International Airport,-65.4861984253,-24.8560009003
Gobernador Horacio Guzman International Airport,-65.0978012085,-24.3927993774
General Enrique Mosconi Airport,-63.7937011719,-22.619600296
General E. Mosconi Airport,-67.4655,-45.7853
Brigadier Antonio Parodi Airport,-71.139503479,-42.908000946
Las Heras Airport,-68.9653015137,-46.5382995605
Almirante Marco Andres Zar Airport,-65.2703,-43.2105
Gobernador Castello Airport,-63.0004,-40.8692
El Tehuelche Airport,-65.1027,-42.7592
Puerto Deseado Airport,-65.9041,-47.7353
Piloto Civil N. Fernández Airport,-69.3126,-51.6089
Malvinas Argentinas Airport,-68.2958,-54.8433
Capitan D Daniel Vazquez Airport,-67.8026,-49.3068
Perito Moreno Airport,-70.9786987305,-46.5378990173
Santa Cruz Airport,-68.5792,-50.0165
Comandante Espora Airport,-62.1693,-38.725
Santa Teresita Airport,-56.7218,-36.5423
Ástor Piazzola International Airport,-57.5733,-37.9342
Presidente Peron Airport,-68.1557006836,-38.9490013123
Necochea Airport,-58.8172,-38.4831
Santa Rosa Airport,-64.2757034302,-36.5882987976
San Carlos De Bariloche Airport,-71.1575012207,-41.1511993408
Aviador C. Campos Airport,-71.137298584,-40.0754013062
Araraquara Airport,-48.1329994202,-21.8120002747
Santa Maria Airport,-37.0703010559,-10.984000206
Alta Floresta Airport,-56.1049995422,-9.8663892746
Araçatuba Airport,-50.4247016907,-21.1413002014
Val de Cans/Júlio Cezar Ribeiro International Airport,-48.4762992859,-1.37925004959
Pampulha - Carlos Drummond de Andrade Airport,-43.9505996704102,-19.8512001037598
