event_id,timestamp_tz,timestamp_ntz,timestamp_ltz,date,event
1491,2020-07-11 10:46 -11:00,2020-07-11 10:46 -11:00,2020-07-11 10:46 -11:00,2020-07-11,song_played
1492,2020-07-15 15:01 -04:00,2020-07-15 15:01 -04:00,2020-07-15 15:01 -04:00,2020-07-15,playlist_deleted
1493,2020-07-28 07:32 -07:00,2020-07-28 07:32 -07:00,2020-07-28 07:32 -07:00,2020-07-28,song_played
1494,2020-07-09 17:15 -05:00,2020-07-09 17:15 -05:00,2020-07-09 17:15 -05:00,2020-07-09,playlist_deleted
1495,2020-07-19 10:31 -06:00,2020-07-19 10:31 -06:00,2020-07-19 10:31 -06:00,2020-07-19,song_played
1496,2020-07-09 08:46 +08:00,2020-07-09 08:46 +08:00,2020-07-09 08:46 +08:00,2020-07-09,playlist_deleted
1497,2020-07-05 05:19 -03:00,2020-07-05 05:19 -03:00,2020-07-05 05:19 -03:00,2020-07-05,song_played
1498,2020-08-02 23:16 -08:00,2020-08-02 23:16 -08:00,2020-08-02 23:16 -08:00,2020-08-02,playlist_deleted
1499,2020-07-07 09:33 +11:00,2020-07-07 09:33 +11:00,2020-07-07 09:33 +11:00,2020-07-07,song_played
1500,2020-07-16 10:30 -10:00,2020-07-16 10:30 -10:00,2020-07-16 10:30 -10:00,2020-07-16,playlist_deleted
1501,2020-07-28 23:27 -05:00,2020-07-28 23:27 -05:00,2020-07-28 23:27 -05:00,2020-07-28,playlist_created
1502,2020-07-28 04:57 +04:00,2020-07-28 04:57 +04:00,2020-07-28 04:57 +04:00,2020-07-28,playlist_deleted
1503,2020-07-06 22:10 +10:00,2020-07-06 22:10 +10:00,2020-07-06 22:10 +10:00,2020-07-06,song_played
1504,2020-08-04 14:36 +08:00,2020-08-04 14:36 +08:00,2020-08-04 14:36 +08:00,2020-08-04,playlist_deleted
1505,2020-07-15 10:29 -08:00,2020-07-15 10:29 -08:00,2020-07-15 10:29 -08:00,2020-07-15,song_played
1506,2020-07-22 21:48 -10:00,2020-07-22 21:48 -10:00,2020-07-22 21:48 -10:00,2020-07-22,song_played
1507,2020-07-18 12:56 -06:00,2020-07-18 12:56 -06:00,2020-07-18 12:56 -06:00,2020-07-18,playlist_deleted
1508,2020-08-07 16:28 -05:00,2020-08-07 16:28 -05:00,2020-08-07 16:28 -05:00,2020-08-07,playlist_created
1509,2020-07-02 09:34 +02:00,2020-07-02 09:34 +02:00,2020-07-02 09:34 +02:00,2020-07-02,playlist_created
1510,2020-08-07 10:05 -03:00,2020-08-07 10:05 -03:00,2020-08-07 10:05 -03:00,2020-08-07,playlist_created
1511,2020-07-23 14:43 +03:00,2020-07-23 14:43 +03:00,2020-07-23 14:43 +03:00,2020-07-23,playlist_deleted
1512,2020-08-04 03:36 +04:00,2020-08-04 03:36 +04:00,2020-08-04 03:36 +04:00,2020-08-04,playlist_created
1513,2020-07-02 01:25 -08:00,2020-07-02 01:25 -08:00,2020-07-02 01:25 -08:00,2020-07-02,playlist_created
1514,2020-07-30 09:05 +11:00,2020-07-30 09:05 +11:00,2020-07-30 09:05 +11:00,2020-07-30,playlist_deleted
1515,2020-08-10 03:03 +07:00,2020-08-10 03:03 +07:00,2020-08-10 03:03 +07:00,2020-08-10,playlist_deleted
1516,2020-08-08 13:38 -04:00,2020-08-08 13:38 -04:00,2020-08-08 13:38 -04:00,2020-08-08,playlist_deleted
1517,2020-07-01 18:51 -05:00,2020-07-01 18:51 -05:00,2020-07-01 18:51 -05:00,2020-07-01,song_played
1518,2020-08-04 02:07 -06:00,2020-08-04 02:07 -06:00,2020-08-04 02:07 -06:00,2020-08-04,playlist_created
1519,2020-07-25 18:49 +08:00,2020-07-25 18:49 +08:00,2020-07-25 18:49 +08:00,2020-07-25,playlist_deleted
1520,2020-07-05 00:33 -05:00,2020-07-05 00:33 -05:00,2020-07-05 00:33 -05:00,2020-07-05,song_played
1521,2020-08-11 12:28 +07:00,2020-08-11 12:28 +07:00,2020-08-11 12:28 +07:00,2020-08-11,song_played
1522,2020-08-03 11:53 -08:00,2020-08-03 11:53 -08:00,2020-08-03 11:53 -08:00,2020-08-03,playlist_created
1523,2020-07-12 01:07 -01:00,2020-07-12 01:07 -01:00,2020-07-12 01:07 -01:00,2020-07-12,playlist_created
1524,2020-07-02 13:47 -04:00,2020-07-02 13:47 -04:00,2020-07-02 13:47 -04:00,2020-07-02,playlist_deleted
1525,2020-07-14 23:25 +10:00,2020-07-14 23:25 +10:00,2020-07-14 23:25 +10:00,2020-07-14,playlist_deleted
1526,2020-07-15 07:27 +05:00,2020-07-15 07:27 +05:00,2020-07-15 07:27 +05:00,2020-07-15,playlist_created
1527,2020-07-31 21:28 +11:00,2020-07-31 21:28 +11:00,2020-07-31 21:28 +11:00,2020-07-31,song_played
1528,2020-07-15 12:06 -01:00,2020-07-15 12:06 -01:00,2020-07-15 12:06 -01:00,2020-07-15,playlist_created
1529,2020-07-03 10:32 +11:00,2020-07-03 10:32 +11:00,2020-07-03 10:32 +11:00,2020-07-03,playlist_deleted
1530,2020-07-02 21:56 +08:00,2020-07-02 21:56 +08:00,2020-07-02 21:56 +08:00,2020-07-02,playlist_created
1531,2020-07-19 21:03 -01:00,2020-07-19 21:03 -01:00,2020-07-19 21:03 -01:00,2020-07-19,playlist_deleted
1532,2020-07-05 01:42 +08:00,2020-07-05 01:42 +08:00,2020-07-05 01:42 +08:00,2020-07-05,song_played
1533,2020-07-27 23:49 -06:00,2020-07-27 23:49 -06:00,2020-07-27 23:49 -06:00,2020-07-27,playlist_created
1534,2020-08-02 00:42 -07:00,2020-08-02 00:42 -07:00,2020-08-02 00:42 -07:00,2020-08-02,playlist_created
1535,2020-07-01 00:05 -09:00,2020-07-01 00:05 -09:00,2020-07-01 00:05 -09:00,2020-07-01,playlist_deleted
1536,2020-08-01 09:42 +01:00,2020-08-01 09:42 +01:00,2020-08-01 09:42 +01:00,2020-08-01,song_played
1537,2020-07-22 17:56 +06:00,2020-07-22 17:56 +06:00,2020-07-22 17:56 +06:00,2020-07-22,playlist_created
1538,2020-08-07 23:38 +04:00,2020-08-07 23:38 +04:00,2020-08-07 23:38 +04:00,2020-08-07,playlist_deleted
1539,2020-07-20 23:46 -08:00,2020-07-20 23:46 -08:00,2020-07-20 23:46 -08:00,2020-07-20,song_played
1540,2020-07-28 03:33 -01:00,2020-07-28 03:33 -01:00,2020-07-28 03:33 -01:00,2020-07-28,playlist_created
1541,2020-08-08 18:35 +06:00,2020-08-08 18:35 +06:00,2020-08-08 18:35 +06:00,2020-08-08,playlist_deleted
1542,2020-07-12 03:21 +04:00,2020-07-12 03:21 +04:00,2020-07-12 03:21 +04:00,2020-07-12,playlist_created
1543,2020-07-30 15:27 -02:00,2020-07-30 15:27 -02:00,2020-07-30 15:27 -02:00,2020-07-30,song_played
1544,2020-07-15 12:57 -08:00,2020-07-15 12:57 -08:00,2020-07-15 12:57 -08:00,2020-07-15,playlist_created
1545,2020-08-11 05:33 -01:00,2020-08-11 05:33 -01:00,2020-08-11 05:33 -01:00,2020-08-11,song_played
1546,2020-07-28 18:57 -11:00,2020-07-28 18:57 -11:00,2020-07-28 18:57 -11:00,2020-07-28,playlist_created
1547,2020-07-05 05:10 +00:00,2020-07-05 05:10 +00:00,2020-07-05 05:10 +00:00,2020-07-05,playlist_created
1548,2020-07-22 06:18 -05:00,2020-07-22 06:18 -05:00,2020-07-22 06:18 -05:00,2020-07-22,playlist_created
1549,2020-08-03 08:03 -09:00,2020-08-03 08:03 -09:00,2020-08-03 08:03 -09:00,2020-08-03,song_played
1550,2020-07-12 04:11 -06:00,2020-07-12 04:11 -06:00,2020-07-12 04:11 -06:00,2020-07-12,playlist_created
1551,2020-07-01 00:36 +02:00,2020-07-01 00:36 +02:00,2020-07-01 00:36 +02:00,2020-07-01,playlist_created
1552,2020-07-06 00:58 +06:00,2020-07-06 00:58 +06:00,2020-07-06 00:58 +06:00,2020-07-06,playlist_created
1553,2020-08-08 06:21 +10:00,2020-08-08 06:21 +10:00,2020-08-08 06:21 +10:00,2020-08-08,playlist_deleted
1554,2020-07-03 07:06 +05:00,2020-07-03 07:06 +05:00,2020-07-03 07:06 +05:00,2020-07-03,playlist_created
1555,2020-07-05 12:26 +11:00,2020-07-05 12:26 +11:00,2020-07-05 12:26 +11:00,2020-07-05,song_played
1556,2020-07-10 08:00 +01:00,2020-07-10 08:00 +01:00,2020-07-10 08:00 +01:00,2020-07-10,song_played
1557,2020-08-07 13:10 +01:00,2020-08-07 13:10 +01:00,2020-08-07 13:10 +01:00,2020-08-07,playlist_created
1558,2020-07-20 14:17 -02:00,2020-07-20 14:17 -02:00,2020-07-20 14:17 -02:00,2020-07-20,playlist_deleted
1559,2020-08-11 14:03 -10:00,2020-08-11 14:03 -10:00,2020-08-11 14:03 -10:00,2020-08-11,playlist_created
1560,2020-07-02 06:23 +07:00,2020-07-02 06:23 +07:00,2020-07-02 06:23 +07:00,2020-07-02,song_played
1561,2020-08-09 19:05 -08:00,2020-08-09 19:05 -08:00,2020-08-09 19:05 -08:00,2020-08-09,playlist_created
1562,2020-07-27 20:57 +01:00,2020-07-27 20:57 +01:00,2020-07-27 20:57 +01:00,2020-07-27,song_played
1563,2020-08-09 15:14 +11:00,2020-08-09 15:14 +11:00,2020-08-09 15:14 +11:00,2020-08-09,playlist_created
1564,2020-07-24 19:15 -06:00,2020-07-24 19:15 -06:00,2020-07-24 19:15 -06:00,2020-07-24,song_played
1565,2020-08-08 17:44 -07:00,2020-08-08 17:44 -07:00,2020-08-08 17:44 -07:00,2020-08-08,playlist_created
1566,2020-08-04 11:16 -08:00,2020-08-04 11:16 -08:00,2020-08-04 11:16 -08:00,2020-08-04,playlist_deleted
1567,2020-07-27 19:57 -04:00,2020-07-27 19:57 -04:00,2020-07-27 19:57 -04:00,2020-07-27,playlist_created
1568,2020-07-20 14:54 -06:00,2020-07-20 14:54 -06:00,2020-07-20 14:54 -06:00,2020-07-20,playlist_deleted
1569,2020-07-04 10:10 +10:00,2020-07-04 10:10 +10:00,2020-07-04 10:10 +10:00,2020-07-04,playlist_deleted
1570,2020-07-14 14:45 -05:00,2020-07-14 14:45 -05:00,2020-07-14 14:45 -05:00,2020-07-14,playlist_created
1571,2020-07-06 13:21 +06:00,2020-07-06 13:21 +06:00,2020-07-06 13:21 +06:00,2020-07-06,song_played
1572,2020-07-27 20:28 +00:00,2020-07-27 20:28 +00:00,2020-07-27 20:28 +00:00,2020-07-27,song_played
1573,2020-07-27 05:13 +02:00,2020-07-27 05:13 +02:00,2020-07-27 05:13 +02:00,2020-07-27,playlist_created
1574,2020-07-02 08:46 -08:00,2020-07-02 08:46 -08:00,2020-07-02 08:46 -08:00,2020-07-02,song_played
1575,2020-08-09 09:52 -08:00,2020-08-09 09:52 -08:00,2020-08-09 09:52 -08:00,2020-08-09,playlist_deleted
1576,2020-07-01 12:10 +05:00,2020-07-01 12:10 +05:00,2020-07-01 12:10 +05:00,2020-07-01,playlist_created
1577,2020-08-09 09:42 -06:00,2020-08-09 09:42 -06:00,2020-08-09 09:42 -06:00,2020-08-09,playlist_deleted
1578,2020-08-01 07:51 -04:00,2020-08-01 07:51 -04:00,2020-08-01 07:51 -04:00,2020-08-01,playlist_deleted
1579,2020-07-16 08:05 -09:00,2020-07-16 08:05 -09:00,2020-07-16 08:05 -09:00,2020-07-16,song_played
1580,2020-08-03 06:47 -11:00,2020-08-03 06:47 -11:00,2020-08-03 06:47 -11:00,2020-08-03,playlist_created
1581,2020-07-09 04:15 -01:00,2020-07-09 04:15 -01:00,2020-07-09 04:15 -01:00,2020-07-09,playlist_created
1582,2020-08-01 17:49 +11:00,2020-08-01 17:49 +11:00,2020-08-01 17:49 +11:00,2020-08-01,song_played
1583,2020-07-19 21:35 +00:00,2020-07-19 21:35 +00:00,2020-07-19 21:35 +00:00,2020-07-19,playlist_created
1584,2020-07-01 04:38 +11:00,2020-07-01 04:38 +11:00,2020-07-01 04:38 +11:00,2020-07-01,song_played
1585,2020-07-19 02:37 +02:00,2020-07-19 02:37 +02:00,2020-07-19 02:37 +02:00,2020-07-19,playlist_created
1586,2020-07-16 07:30 +04:00,2020-07-16 07:30 +04:00,2020-07-16 07:30 +04:00,2020-07-16,playlist_created
1587,2020-07-15 22:26 -04:00,2020-07-15 22:26 -04:00,2020-07-15 22:26 -04:00,2020-07-15,playlist_created
1588,2020-07-05 06:57 +06:00,2020-07-05 06:57 +06:00,2020-07-05 06:57 +06:00,2020-07-05,song_played
1589,2020-08-10 09:38 -07:00,2020-08-10 09:38 -07:00,2020-08-10 09:38 -07:00,2020-08-10,playlist_deleted
1590,2020-07-20 00:13 -02:00,2020-07-20 00:13 -02:00,2020-07-20 00:13 -02:00,2020-07-20,playlist_created
1591,2020-07-24 22:03 -01:00,2020-07-24 22:03 -01:00,2020-07-24 22:03 -01:00,2020-07-24,playlist_deleted
1592,2020-07-30 10:43 -07:00,2020-07-30 10:43 -07:00,2020-07-30 10:43 -07:00,2020-07-30,playlist_created
1593,2020-08-04 15:48 +03:00,2020-08-04 15:48 +03:00,2020-08-04 15:48 +03:00,2020-08-04,playlist_created
1594,2020-07-09 13:23 +02:00,2020-07-09 13:23 +02:00,2020-07-09 13:23 +02:00,2020-07-09,playlist_deleted
1595,2020-07-06 20:24 -01:00,2020-07-06 20:24 -01:00,2020-07-06 20:24 -01:00,2020-07-06,playlist_deleted
1596,2020-07-03 06:28 -06:00,2020-07-03 06:28 -06:00,2020-07-03 06:28 -06:00,2020-07-03,song_played
1597,2020-07-07 04:58 +00:00,2020-07-07 04:58 +00:00,2020-07-07 04:58 +00:00,2020-07-07,playlist_created
1598,2020-07-04 15:55 -04:00,2020-07-04 15:55 -04:00,2020-07-04 15:55 -04:00,2020-07-04,playlist_deleted
1599,2020-07-20 00:21 +04:00,2020-07-20 00:21 +04:00,2020-07-20 00:21 +04:00,2020-07-20,song_played
1600,2020-07-17 15:17 -02:00,2020-07-17 15:17 -02:00,2020-07-17 15:17 -02:00,2020-07-17,song_played
1601,2020-08-06 22:37 -05:00,2020-08-06 22:37 -05:00,2020-08-06 22:37 -05:00,2020-08-06,playlist_created
1602,2020-07-13 05:19 -03:00,2020-07-13 05:19 -03:00,2020-07-13 05:19 -03:00,2020-07-13,playlist_created
1603,2020-07-28 20:54 -03:00,2020-07-28 20:54 -03:00,2020-07-28 20:54 -03:00,2020-07-28,playlist_deleted
1604,2020-08-05 22:11 +07:00,2020-08-05 22:11 +07:00,2020-08-05 22:11 +07:00,2020-08-05,playlist_created
1605,2020-07-21 10:44 -01:00,2020-07-21 10:44 -01:00,2020-07-21 10:44 -01:00,2020-07-21,song_played
1606,2020-08-07 02:32 -07:00,2020-08-07 02:32 -07:00,2020-08-07 02:32 -07:00,2020-08-07,song_played
1607,2020-07-14 14:40 +07:00,2020-07-14 14:40 +07:00,2020-07-14 14:40 +07:00,2020-07-14,playlist_deleted
1608,2020-08-09 14:49 -04:00,2020-08-09 14:49 -04:00,2020-08-09 14:49 -04:00,2020-08-09,playlist_deleted
1609,2020-07-28 23:56 +09:00,2020-07-28 23:56 +09:00,2020-07-28 23:56 +09:00,2020-07-28,playlist_deleted
1610,2020-07-11 11:20 -10:00,2020-07-11 11:20 -10:00,2020-07-11 11:20 -10:00,2020-07-11,playlist_deleted
1611,2020-07-06 08:19 -04:00,2020-07-06 08:19 -04:00,2020-07-06 08:19 -04:00,2020-07-06,playlist_deleted
1612,2020-08-09 18:42 -05:00,2020-08-09 18:42 -05:00,2020-08-09 18:42 -05:00,2020-08-09,playlist_deleted
1613,2020-07-31 17:05 -11:00,2020-07-31 17:05 -11:00,2020-07-31 17:05 -11:00,2020-07-31,playlist_created
1614,2020-08-04 02:53 +05:00,2020-08-04 02:53 +05:00,2020-08-04 02:53 +05:00,2020-08-04,song_played
1615,2020-07-26 06:11 +09:00,2020-07-26 06:11 +09:00,2020-07-26 06:11 +09:00,2020-07-26,playlist_created
1616,2020-07-25 16:36 +00:00,2020-07-25 16:36 +00:00,2020-07-25 16:36 +00:00,2020-07-25,playlist_created
1617,2020-08-08 23:40 +05:00,2020-08-08 23:40 +05:00,2020-08-08 23:40 +05:00,2020-08-08,playlist_created
1618,2020-08-04 18:07 +07:00,2020-08-04 18:07 +07:00,2020-08-04 18:07 +07:00,2020-08-04,playlist_created
1619,2020-08-09 00:53 -04:00,2020-08-09 00:53 -04:00,2020-08-09 00:53 -04:00,2020-08-09,playlist_deleted
1620,2020-07-04 17:42 -10:00,2020-07-04 17:42 -10:00,2020-07-04 17:42 -10:00,2020-07-04,song_played
1621,2020-07-28 20:17 +11:00,2020-07-28 20:17 +11:00,2020-07-28 20:17 +11:00,2020-07-28,playlist_deleted
1622,2020-08-03 13:14 -09:00,2020-08-03 13:14 -09:00,2020-08-03 13:14 -09:00,2020-08-03,playlist_deleted
1623,2020-08-09 09:00 +07:00,2020-08-09 09:00 +07:00,2020-08-09 09:00 +07:00,2020-08-09,playlist_deleted
1624,2020-08-02 09:55 -09:00,2020-08-02 09:55 -09:00,2020-08-02 09:55 -09:00,2020-08-02,song_played
1625,2020-07-11 09:24 +01:00,2020-07-11 09:24 +01:00,2020-07-11 09:24 +01:00,2020-07-11,song_played
1626,2020-08-09 16:31 +09:00,2020-08-09 16:31 +09:00,2020-08-09 16:31 +09:00,2020-08-09,playlist_deleted
1627,2020-07-16 11:42 -04:00,2020-07-16 11:42 -04:00,2020-07-16 11:42 -04:00,2020-07-16,playlist_created
1628,2020-07-21 12:01 +03:00,2020-07-21 12:01 +03:00,2020-07-21 12:01 +03:00,2020-07-21,playlist_deleted
1629,2020-07-29 03:19 +08:00,2020-07-29 03:19 +08:00,2020-07-29 03:19 +08:00,2020-07-29,playlist_created
1630,2020-07-11 13:49 -08:00,2020-07-11 13:49 -08:00,2020-07-11 13:49 -08:00,2020-07-11,song_played
1631,2020-07-16 05:31 +07:00,2020-07-16 05:31 +07:00,2020-07-16 05:31 +07:00,2020-07-16,playlist_deleted
1632,2020-07-15 16:21 +11:00,2020-07-15 16:21 +11:00,2020-07-15 16:21 +11:00,2020-07-15,playlist_deleted
1633,2020-08-08 22:06 -01:00,2020-08-08 22:06 -01:00,2020-08-08 22:06 -01:00,2020-08-08,playlist_deleted
1634,2020-07-17 22:50 +00:00,2020-07-17 22:50 +00:00,2020-07-17 22:50 +00:00,2020-07-17,playlist_deleted
1635,2020-07-23 07:05 +01:00,2020-07-23 07:05 +01:00,2020-07-23 07:05 +01:00,2020-07-23,playlist_deleted
1636,2020-08-06 22:44 -05:00,2020-08-06 22:44 -05:00,2020-08-06 22:44 -05:00,2020-08-06,playlist_created
1637,2020-07-31 08:46 -09:00,2020-07-31 08:46 -09:00,2020-07-31 08:46 -09:00,2020-07-31,playlist_deleted
1638,2020-07-12 16:01 -11:00,2020-07-12 16:01 -11:00,2020-07-12 16:01 -11:00,2020-07-12,song_played
1639,2020-07-11 07:08 -02:00,2020-07-11 07:08 -02:00,2020-07-11 07:08 -02:00,2020-07-11,playlist_deleted
1640,2020-07-05 10:03 -05:00,2020-07-05 10:03 -05:00,2020-07-05 10:03 -05:00,2020-07-05,playlist_deleted
1641,2020-07-14 14:13 +09:00,2020-07-14 14:13 +09:00,2020-07-14 14:13 +09:00,2020-07-14,song_played
1642,2020-08-11 21:23 +10:00,2020-08-11 21:23 +10:00,2020-08-11 21:23 +10:00,2020-08-11,playlist_deleted
1643,2020-08-06 17:15 +10:00,2020-08-06 17:15 +10:00,2020-08-06 17:15 +10:00,2020-08-06,playlist_deleted
1644,2020-08-03 04:17 +07:00,2020-08-03 04:17 +07:00,2020-08-03 04:17 +07:00,2020-08-03,playlist_created
1645,2020-07-27 22:44 +06:00,2020-07-27 22:44 +06:00,2020-07-27 22:44 +06:00,2020-07-27,playlist_created
1646,2020-08-01 18:18 -03:00,2020-08-01 18:18 -03:00,2020-08-01 18:18 -03:00,2020-08-01,playlist_created
1647,2020-07-02 08:17 -06:00,2020-07-02 08:17 -06:00,2020-07-02 08:17 -06:00,2020-07-02,playlist_deleted
1648,2020-07-14 02:01 +07:00,2020-07-14 02:01 +07:00,2020-07-14 02:01 +07:00,2020-07-14,song_played
1649,2020-07-14 09:57 -04:00,2020-07-14 09:57 -04:00,2020-07-14 09:57 -04:00,2020-07-14,playlist_deleted
1650,2020-07-10 13:43 +02:00,2020-07-10 13:43 +02:00,2020-07-10 13:43 +02:00,2020-07-10,playlist_deleted
1651,2020-07-08 18:51 +02:00,2020-07-08 18:51 +02:00,2020-07-08 18:51 +02:00,2020-07-08,song_played
1652,2020-08-02 19:26 +03:00,2020-08-02 19:26 +03:00,2020-08-02 19:26 +03:00,2020-08-02,playlist_deleted
1653,2020-07-23 19:10 -08:00,2020-07-23 19:10 -08:00,2020-07-23 19:10 -08:00,2020-07-23,playlist_created
1654,2020-07-02 14:26 +04:00,2020-07-02 14:26 +04:00,2020-07-02 14:26 +04:00,2020-07-02,song_played
1655,2020-07-31 19:24 +10:00,2020-07-31 19:24 +10:00,2020-07-31 19:24 +10:00,2020-07-31,playlist_created
1656,2020-08-02 21:40 +08:00,2020-08-02 21:40 +08:00,2020-08-02 21:40 +08:00,2020-08-02,playlist_deleted
1657,2020-07-29 00:11 +00:00,2020-07-29 00:11 +00:00,2020-07-29 00:11 +00:00,2020-07-29,playlist_created
1658,2020-08-02 14:59 -08:00,2020-08-02 14:59 -08:00,2020-08-02 14:59 -08:00,2020-08-02,song_played
1659,2020-07-19 02:18 -08:00,2020-07-19 02:18 -08:00,2020-07-19 02:18 -08:00,2020-07-19,song_played
1660,2020-07-03 17:22 +04:00,2020-07-03 17:22 +04:00,2020-07-03 17:22 +04:00,2020-07-03,playlist_created
1661,2020-07-20 16:56 +09:00,2020-07-20 16:56 +09:00,2020-07-20 16:56 +09:00,2020-07-20,playlist_deleted
1662,2020-08-05 00:52 +06:00,2020-08-05 00:52 +06:00,2020-08-05 00:52 +06:00,2020-08-05,playlist_created
1663,2020-08-09 04:47 -10:00,2020-08-09 04:47 -10:00,2020-08-09 04:47 -10:00,2020-08-09,song_played
1664,2020-07-05 19:48 -10:00,2020-07-05 19:48 -10:00,2020-07-05 19:48 -10:00,2020-07-05,playlist_deleted
1665,2020-07-26 17:16 +05:00,2020-07-26 17:16 +05:00,2020-07-26 17:16 +05:00,2020-07-26,playlist_created
1666,2020-07-05 10:28 +05:00,2020-07-05 10:28 +05:00,2020-07-05 10:28 +05:00,2020-07-05,playlist_created
1667,2020-07-28 21:15 -07:00,2020-07-28 21:15 -07:00,2020-07-28 21:15 -07:00,2020-07-28,song_played
1668,2020-07-29 05:31 +04:00,2020-07-29 05:31 +04:00,2020-07-29 05:31 +04:00,2020-07-29,playlist_created
1669,2020-07-07 07:15 +04:00,2020-07-07 07:15 +04:00,2020-07-07 07:15 +04:00,2020-07-07,song_played
1670,2020-08-11 20:23 +04:00,2020-08-11 20:23 +04:00,2020-08-11 20:23 +04:00,2020-08-11,song_played
1671,2020-08-03 03:06 -09:00,2020-08-03 03:06 -09:00,2020-08-03 03:06 -09:00,2020-08-03,playlist_deleted
1672,2020-08-03 06:59 -10:00,2020-08-03 06:59 -10:00,2020-08-03 06:59 -10:00,2020-08-03,song_played
1673,2020-07-28 08:59 -04:00,2020-07-28 08:59 -04:00,2020-07-28 08:59 -04:00,2020-07-28,song_played
1674,2020-07-20 21:56 +10:00,2020-07-20 21:56 +10:00,2020-07-20 21:56 +10:00,2020-07-20,playlist_created
1675,2020-08-08 12:40 +10:00,2020-08-08 12:40 +10:00,2020-08-08 12:40 +10:00,2020-08-08,song_played
1676,2020-08-07 00:06 -06:00,2020-08-07 00:06 -06:00,2020-08-07 00:06 -06:00,2020-08-07,playlist_deleted
1677,2020-07-25 08:18 +08:00,2020-07-25 08:18 +08:00,2020-07-25 08:18 +08:00,2020-07-25,playlist_created
1678,2020-07-22 05:52 -01:00,2020-07-22 05:52 -01:00,2020-07-22 05:52 -01:00,2020-07-22,playlist_deleted
1679,2020-07-09 17:14 -04:00,2020-07-09 17:14 -04:00,2020-07-09 17:14 -04:00,2020-07-09,playlist_created
1680,2020-07-26 11:40 +02:00,2020-07-26 11:40 +02:00,2020-07-26 11:40 +02:00,2020-07-26,playlist_deleted
1681,2020-07-15 01:49 +08:00,2020-07-15 01:49 +08:00,2020-07-15 01:49 +08:00,2020-07-15,playlist_created
1682,2020-07-10 17:58 -09:00,2020-07-10 17:58 -09:00,2020-07-10 17:58 -09:00,2020-07-10,playlist_deleted
1683,2020-07-12 01:55 +07:00,2020-07-12 01:55 +07:00,2020-07-12 01:55 +07:00,2020-07-12,song_played
1684,2020-08-03 10:21 +07:00,2020-08-03 10:21 +07:00,2020-08-03 10:21 +07:00,2020-08-03,song_played
1685,2020-08-02 14:27 -08:00,2020-08-02 14:27 -08:00,2020-08-02 14:27 -08:00,2020-08-02,playlist_deleted
1686,2020-08-06 00:16 -07:00,2020-08-06 00:16 -07:00,2020-08-06 00:16 -07:00,2020-08-06,playlist_deleted
1687,2020-07-31 23:52 -08:00,2020-07-31 23:52 -08:00,2020-07-31 23:52 -08:00,2020-07-31,playlist_deleted
1688,2020-08-03 20:09 -11:00,2020-08-03 20:09 -11:00,2020-08-03 20:09 -11:00,2020-08-03,song_played
1689,2020-08-04 16:48 +10:00,2020-08-04 16:48 +10:00,2020-08-04 16:48 +10:00,2020-08-04,playlist_deleted
1690,2020-07-04 00:55 +08:00,2020-07-04 00:55 +08:00,2020-07-04 00:55 +08:00,2020-07-04,song_played
1691,2020-08-09 04:42 -02:00,2020-08-09 04:42 -02:00,2020-08-09 04:42 -02:00,2020-08-09,playlist_deleted
1692,2020-07-16 01:26 -08:00,2020-07-16 01:26 -08:00,2020-07-16 01:26 -08:00,2020-07-16,playlist_created
1693,2020-07-25 17:26 -05:00,2020-07-25 17:26 -05:00,2020-07-25 17:26 -05:00,2020-07-25,playlist_deleted
1694,2020-08-03 14:00 -08:00,2020-08-03 14:00 -08:00,2020-08-03 14:00 -08:00,2020-08-03,playlist_created
1695,2020-07-05 03:49 -05:00,2020-07-05 03:49 -05:00,2020-07-05 03:49 -05:00,2020-07-05,playlist_created
1696,2020-07-10 13:47 +08:00,2020-07-10 13:47 +08:00,2020-07-10 13:47 +08:00,2020-07-10,playlist_created
1697,2020-07-04 23:08 +08:00,2020-07-04 23:08 +08:00,2020-07-04 23:08 +08:00,2020-07-04,playlist_deleted
1698,2020-07-15 01:53 -07:00,2020-07-15 01:53 -07:00,2020-07-15 01:53 -07:00,2020-07-15,playlist_created
1699,2020-08-10 04:10 +10:00,2020-08-10 04:10 +10:00,2020-08-10 04:10 +10:00,2020-08-10,playlist_deleted
1700,2020-07-01 16:59 -11:00,2020-07-01 16:59 -11:00,2020-07-01 16:59 -11:00,2020-07-01,playlist_deleted
1701,2020-07-05 08:43 -08:00,2020-07-05 08:43 -08:00,2020-07-05 08:43 -08:00,2020-07-05,playlist_created
1702,2020-07-05 10:15 +02:00,2020-07-05 10:15 +02:00,2020-07-05 10:15 +02:00,2020-07-05,playlist_deleted
1703,2020-08-01 11:26 -01:00,2020-08-01 11:26 -01:00,2020-08-01 11:26 -01:00,2020-08-01,song_played
1704,2020-07-05 02:11 +03:00,2020-07-05 02:11 +03:00,2020-07-05 02:11 +03:00,2020-07-05,playlist_deleted
1705,2020-07-24 17:44 -04:00,2020-07-24 17:44 -04:00,2020-07-24 17:44 -04:00,2020-07-24,playlist_created
1706,2020-07-31 08:24 -05:00,2020-07-31 08:24 -05:00,2020-07-31 08:24 -05:00,2020-07-31,playlist_deleted
1707,2020-07-24 23:14 +03:00,2020-07-24 23:14 +03:00,2020-07-24 23:14 +03:00,2020-07-24,song_played
