date,account_id,account_region,daily_account_balance
2025-11-09,1004,Europe,41736
2025-11-09,1005,Asia Pacific,323794
2025-11-09,1006,Asia Pacific,81105
2025-11-09,1007,Latin America,200207
2025-11-09,1008,Latin America,21837
2025-11-10,1002,North America,97062
2025-11-10,1003,Europe,233362
2025-11-10,1004,Europe,41332
2025-11-10,1005,Asia Pacific,321415
2025-11-10,1006,Asia Pacific,81824
2025-11-10,1007,Latin America,200194
2025-11-10,1008,Latin America,23499
2025-11-11,1001,North America,160882
2025-11-11,1002,North America,99967
2025-11-11,1003,Europe,234599
2025-11-11,1004,Europe,38569
2025-11-11,1005,Asia Pacific,322209
2025-11-11,1006,Asia Pacific,77183
2025-11-11,1007,Latin America,204758
2025-11-11,1008,Latin America,22894
2025-11-12,1001,North America,164728
2025-11-12,1002,North America,94920
2025-11-12,1003,Europe,232887
2025-11-12,1004,Europe,38407
2025-11-12,1005,Asia Pacific,319064
2025-11-12,1006,Asia Pacific,77071
2025-11-12,1007,Latin America,201622
2025-11-12,1008,Latin America,21850
2025-11-13,1001,North America,159821
2025-11-13,1002,North America,95991
2025-11-13,1003,Europe,233345
2025-11-13,1004,Europe,16400
2025-11-13,1005,Asia Pacific,324841
2025-11-13,1006,Asia Pacific,77570
2025-11-13,1007,Latin America,204641
2025-11-13,1008,Latin America,25606
2025-11-14,1001,North America,162281
2025-11-14,1002,North America,95209
2025-11-14,1003,Europe,229097
2025-11-14,1004,Europe,38753
2025-11-14,1005,Asia Pacific,322405
2025-11-14,1006,Asia Pacific,81688
2025-11-14,1007,Latin America,204787
2025-11-14,1008,Latin America,25856
2025-11-15,1001,North America,163510
2025-11-15,1002,North America,71356
2025-11-15,1003,Europe,232676
2025-11-15,1004,Europe,42797
2025-11-15,1005,Asia Pacific,323740
2025-11-15,1006,Asia Pacific,80911
2025-11-15,1007,Latin America,204169
2025-11-15,1008,Latin America,20920
2025-11-16,1001,North America,164607
2025-11-16,1002,North America,96499
2025-11-16,1003,Europe,231586
2025-11-16,1005,Asia Pacific,323540
2025-11-16,1006,Asia Pacific,81211
2025-11-16,1007,Latin America,203055
2025-11-16,1008,Latin America,20902
2025-11-17,1001,North America,160316
2025-11-17,1002,North America,94186
2025-11-17,1003,Europe,234594
2025-11-17,1004,Europe,42719
2025-11-17,1005,Asia Pacific,319303
2025-11-17,1006,Asia Pacific,76378
2025-11-17,1007,Latin America,202085
2025-11-17,1008,Latin America,22308
2025-11-18,1001,North America,139209
2025-11-18,1002,North America,98407
2025-11-18,1003,Europe,229797
2025-11-18,1004,Europe,40601
2025-11-18,1005,Asia Pacific,322982
2025-11-18,1008,Latin America,25043
2025-11-19,1001,North America,160190
2025-11-19,1002,North America,98476
2025-11-19,1003,Europe,234221
2025-11-19,1004,Europe,37879
2025-11-19,1005,Asia Pacific,324936
2025-11-19,1006,Asia Pacific,80811
2025-11-19,1007,Latin America,201729
2025-11-19,1008,Latin America,22953
2025-11-20,1001,North America,163917
2025-11-20,1002,North America,96118
2025-11-20,1003,Europe,232537
2025-11-20,1004,Europe,39906
2025-11-20,1005,Asia Pacific,324559
2025-11-20,1006,Asia Pacific,80386
2025-11-20,1007,Latin America,204871
2025-11-20,1008,Latin America,20694
2025-11-21,1001,North America,159524
2025-11-21,1002,North America,99103
2025-11-21,1003,Europe,234341
2025-11-21,1004,Europe,40474
2025-11-21,1005,Asia Pacific,322996
2025-11-21,1006,Asia Pacific,77217
2025-11-21,1007,Latin America,200843
2025-11-21,1008,Latin America,24952
2025-11-22,1001,North America,162037
2025-11-22,1002,North America,95157
2025-11-22,1003,Europe,231744
2025-11-22,1004,Europe,38864
2025-11-22,1006,Asia Pacific,76436
2025-11-22,1007,Latin America,199430
2025-11-22,1008,Latin America,23511
2025-11-23,1001,North America,159309
2025-11-23,1002,North America,74474
2025-11-23,1003,Europe,229805
2025-11-23,1004,Europe,39574
2025-11-23,1005,Asia Pacific,319497
2025-11-23,1006,Asia Pacific,78294
2025-11-23,1007,Latin America,200466
2025-11-23,1008,Latin America,24912
2025-11-24,1001,North America,162282
2025-11-24,1002,North America,96092
2025-11-24,1003,Europe,233785
2025-11-24,1004,Europe,37903
2025-11-24,1005,Asia Pacific,322457
2025-11-24,1006,Asia Pacific,80163
2025-11-24,1007,Latin America,204958
2025-11-24,1008,Latin America,23483
2025-11-25,1001,North America,163268
2025-11-25,1002,North America,96326
2025-11-25,1003,Europe,234531
2025-11-25,1004,Europe,41061
2025-11-25,1005,Asia Pacific,323532
2025-11-25,1006,Asia Pacific,80005
2025-11-25,1007,Latin America,204400
2025-11-25,1008,Latin America,25466
2025-11-26,1001,North America,163894
2025-11-26,1002,North America,99705
2025-11-26,1003,Europe,234504
2025-11-26,1004,Europe,42773
2025-11-26,1005,Asia Pacific,324310
2025-11-26,1006,Asia Pacific,76666
2025-11-26,1007,Latin America,200304
2025-11-26,1008,Latin America,25118
2025-11-27,1002,North America,94434
2025-11-27,1003,Europe,230596
2025-11-27,1004,Europe,42915
2025-11-27,1005,Asia Pacific,322877
2025-11-27,1006,Asia Pacific,81435
2025-11-27,1007,Latin America,203488
2025-11-27,1008,Latin America,22853
2025-11-28,1002,North America,94068
2025-11-28,1003,Europe,234551
2025-11-28,1004,Europe,39687
2025-11-28,1005,Asia Pacific,324101
2025-11-28,1006,Asia Pacific,77371
2025-11-28,1007,Latin America,202460
2025-11-28,1008,Latin America,22220
2025-11-29,1001,North America,160435
2025-11-29,1002,North America,99409
2025-11-29,1003,Europe,230473
2025-11-29,1004,Europe,40152
2025-11-29,1005,Asia Pacific,321840
2025-11-29,1006,Asia Pacific,81284
2025-11-29,1007,Latin America,201853
2025-11-29,1008,Latin America,25420
2025-11-30,1001,North America,182596
2025-11-30,1002,North America,99407
2025-11-30,1003,Europe,229086
2025-11-30,1006,Asia Pacific,79065
2025-11-30,1007,Latin America,202203
2025-11-30,1008,Latin America,22174
2025-12-01,1001,North America,161795
2025-12-01,1002,North America,126083
2025-12-01,1003,Europe,205756
2025-12-01,1004,Europe,42128
2025-12-01,1005,Asia Pacific,323773
2025-12-01,1006,Asia Pacific,81003
2025-12-01,1008,Latin America,25327
2025-12-02,1001,North America,165111
2025-12-02,1002,North America,97093
2025-12-02,1003,Europe,234502
2025-12-02,1004,Europe,40136
2025-12-02,1005,Asia Pacific,322559
2025-12-02,1006,Asia Pacific,83036
2025-12-02,1008,Latin America,19517
2025-12-03,1001,North America,165921
2025-12-03,1002,North America,99365
2025-12-03,1003,Europe,233853
2025-12-03,1004,Europe,39836
2025-12-03,1005,Asia Pacific,324044
2025-12-03,1006,Asia Pacific,82889
2025-12-03,1008,Latin America,20717
2025-12-04,1001,North America,161588
2025-12-04,1002,North America,96015
2025-12-04,1003,Europe,236141
2025-12-04,1004,Europe,40005
2025-12-04,1005,Asia Pacific,322101
2025-12-04,1006,Asia Pacific,81253
2025-12-04,1008,Latin America,20700
2025-12-05,1001,North America,163146
2025-12-05,1002,North America,99170
2025-12-05,1003,Europe,231781
2025-12-05,1004,Europe,37070
2025-12-05,1005,Asia Pacific,325014
2025-12-05,1006,Asia Pacific,81961
2025-12-05,1008,Latin America,22699
2025-12-06,1001,North America,160202
2025-12-06,1002,North America,99554
2025-12-06,1003,Europe,235274
2025-12-06,1004,Europe,40396
2025-12-06,1005,Asia Pacific,322978
2025-12-06,1006,Asia Pacific,81983
2025-12-06,1008,Latin America,23419
2025-12-07,1001,North America,160911
2025-12-07,1002,North America,96829
2025-12-07,1003,Europe,235067
2025-12-07,1004,Europe,39510
2025-12-07,1008,Latin America,20427
2025-12-08,1001,North America,163472
2025-12-08,1002,North America,98951
2025-12-08,1003,Europe,231976
2025-12-08,1004,Europe,42022
2025-12-08,1006,Asia Pacific,78897
2025-12-08,1008,Latin America,25453
2025-12-09,1001,North America,163437
2025-12-09,1002,North America,101036
2025-12-09,1003,Europe,235427
2025-12-09,1004,Europe,37361
2025-12-09,1005,Asia Pacific,326058
2025-12-09,1006,Asia Pacific,78862
2025-12-09,1008,Latin America,20240
2025-12-10,1001,North America,161840
2025-12-10,1002,North America,97226
2025-12-10,1003,Europe,231182
2025-12-10,1004,Europe,40781
2025-12-10,1005,Asia Pacific,321274
2025-12-10,1006,Asia Pacific,79120
2025-12-10,1008,Latin America,20544
2025-12-11,1001,North America,165964
2025-12-11,1002,North America,97697
2025-12-11,1003,Europe,235153
2025-12-11,1004,Europe,37196
2025-12-12,1001,North America,160938
2025-12-12,1002,North America,98422
2025-12-12,1003,Europe,235577
2025-12-12,1004,Europe,39734
2025-12-12,1005,Asia Pacific,326122
2025-12-12,1006,Asia Pacific,79706
2025-12-12,1008,Latin America,22654
2025-12-13,1001,North America,166148
2025-12-13,1002,North America,95350
2025-12-13,1003,Europe,235507
2025-12-13,1004,Europe,41337
2025-12-13,1005,Asia Pacific,323614
2025-12-13,1006,Asia Pacific,80289
2025-12-13,1008,Latin America,23548
2025-12-14,1001,North America,164975
2025-12-14,1002,North America,98082
2025-12-14,1003,Europe,231713
2025-12-14,1004,Europe,37882
2025-12-14,1005,Asia Pacific,325714
2025-12-14,1006,Asia Pacific,80264
2025-12-14,1008,Latin America,25180
2025-12-15,1001,North America,162465
2025-12-15,1002,North America,97676
2025-12-15,1003,Europe,235898
2025-12-15,1004,Europe,38130
2025-12-15,1005,Asia Pacific,323151
2025-12-15,1006,Asia Pacific,77894
2025-12-15,1008,Latin America,24429
2025-12-16,1001,North America,161793
2025-12-16,1002,North America,99306
2025-12-16,1003,Europe,232613
2025-12-16,1004,Europe,41373
2025-12-16,1005,Asia Pacific,321527
2025-12-16,1006,Asia Pacific,77888
2025-12-16,1008,Latin America,22231
2025-12-17,1001,North America,163509
2025-12-17,1002,North America,95707
2025-12-17,1003,Europe,230820
2025-12-17,1004,Europe,39811
2025-12-17,1005,Asia Pacific,322513
2025-12-17,1006,Asia Pacific,81450
2025-12-17,1008,Latin America,24857
2025-12-18,1001,North America,162338
2025-12-18,1002,North America,98371
2025-12-18,1003,Europe,232464
2025-12-18,1004,Europe,39979
2025-12-18,1005,Asia Pacific,320906
2025-12-18,1006,Asia Pacific,81983
2025-12-18,1008,Latin America,22639
2025-12-19,1001,North America,164347
2025-12-19,1002,North America,95441
2025-12-19,1003,Europe,235870
2025-12-19,1004,Europe,38781
2025-12-19,1005,Asia Pacific,321257
2025-12-19,1006,Asia Pacific,81396
2025-12-19,1008,Latin America,23572
2025-12-20,1001,North America,160792
2025-12-20,1002,North America,97495
2025-12-20,1003,Europe,232849
2025-12-20,1004,Europe,41267
2025-12-20,1005,Asia Pacific,321480
2025-12-20,1006,Asia Pacific,80690
2025-12-20,1008,Latin America,23535
2025-12-21,1001,North America,162985
2025-12-21,1002,North America,97999
2025-12-21,1003,Europe,230806
2025-12-21,1004,Europe,41774
2025-12-21,1005,Asia Pacific,321026
2025-12-21,1006,Asia Pacific,80743
2025-12-21,1008,Latin America,21385
2025-12-22,1002,North America,100581
2025-12-22,1003,Europe,230711
2025-12-22,1004,Europe,39417
2025-12-22,1005,Asia Pacific,324244
2025-12-22,1006,Asia Pacific,81275
2025-12-22,1008,Latin America,24259
2025-12-23,1001,North America,164404
2025-12-23,1002,North America,101179
2025-12-23,1003,Europe,232925
2025-12-23,1004,Europe,41441
2025-12-23,1005,Asia Pacific,321915
2025-12-23,1006,Asia Pacific,80332
2025-12-23,1008,Latin America,23816
2025-12-24,1001,North America,164606
2025-12-24,1002,North America,100754
2025-12-24,1003,Europe,232315
2025-12-24,1004,Europe,40469
2025-12-24,1005,Asia Pacific,320348
2025-12-24,1006,Asia Pacific,80818
2025-12-24,1008,Latin America,25181
2025-12-25,1001,North America,164909
2025-12-25,1002,North America,100324
2025-12-25,1003,Europe,232368
2025-12-25,1004,Europe,37707
2025-12-25,1005,Asia Pacific,322336
2025-12-25,1006,Asia Pacific,82486
2025-12-25,1008,Latin America,21296
2025-12-26,1001,North America,163827
2025-12-26,1002,North America,98618
2025-12-26,1003,Europe,230768
2025-12-26,1004,Europe,37385
2025-12-26,1005,Asia Pacific,321499
2025-12-26,1006,Asia Pacific,77875
2025-12-26,1008,Latin America,21426
2025-12-27,1001,North America,164813
2025-12-27,1002,North America,96451
2025-12-27,1003,Europe,231843
2025-12-27,1004,Europe,40508
2025-12-27,1005,Asia Pacific,324324
2025-12-27,1006,Asia Pacific,81310
2025-12-27,1008,Latin America,21165
2025-12-28,1001,North America,162192
2025-12-28,1002,North America,97759
2025-12-28,1003,Europe,231661
2025-12-28,1004,Europe,41647
2025-12-28,1005,Asia Pacific,320721
2025-12-28,1006,Asia Pacific,82472
2025-12-28,1008,Latin America,19640
2025-12-29,1001,North America,163958
2025-12-29,1002,North America,97897
2025-12-29,1003,Europe,231088
2025-12-29,1004,Europe,36743
2025-12-29,1005,Asia Pacific,321133
2025-12-29,1008,Latin America,23382
2025-12-30,1001,North America,165007
2025-12-30,1002,North America,96279
2025-12-30,1003,Europe,233732
2025-12-30,1004,Europe,36932
2025-12-30,1005,Asia Pacific,321188
2025-12-30,1006,Asia Pacific,79464
2025-12-30,1008,Latin America,20402
2025-12-31,1001,North America,164148
2025-12-31,1003,Europe,235470
2025-12-31,1004,Europe,40580
2025-12-31,1005,Asia Pacific,324184
2025-12-31,1006,Asia Pacific,78006
2025-12-31,1008,Latin America,22361
2026-01-01,1001,North America,161953
2026-01-01,1002,North America,102003
2026-01-01,1003,Europe,235017
2026-01-01,1004,Europe,37467
2026-01-01,1005,Asia Pacific,324187
2026-01-01,1006,Asia Pacific,81351
2026-01-01,1007,Latin America,207353
2026-01-01,1008,Latin America,20141
2026-01-02,1001,North America,163205
2026-01-02,1002,North America,97531
2026-01-02,1003,Europe,232246
2026-01-02,1004,Europe,41564
2026-01-02,1005,Asia Pacific,321782
2026-01-02,1006,Asia Pacific,80040
2026-01-02,1007,Latin America,207104
2026-01-02,1008,Latin America,20180
2026-01-03,1001,North America,163283
2026-01-03,1002,North America,102176
2026-01-03,1003,Europe,231976
2026-01-03,1004,Europe,38480
2026-01-03,1005,Asia Pacific,325963
2026-01-03,1006,Asia Pacific,83930
2026-01-03,1007,Latin America,207143
2026-01-03,1008,Latin America,23517
2026-01-04,1001,North America,164778
2026-01-04,1002,North America,97507
2026-01-04,1003,Europe,233452
2026-01-04,1004,Europe,36789
2026-01-04,1005,Asia Pacific,322638
2026-01-04,1006,Asia Pacific,80879
2026-01-04,1007,Latin America,204625
2026-01-04,1008,Latin America,22449
2026-01-05,1001,North America,165631
2026-01-05,1003,Europe,231553
2026-01-05,1004,Europe,41415
2026-01-05,1005,Asia Pacific,325622
2026-01-05,1006,Asia Pacific,83999
2026-01-05,1007,Latin America,204049
2026-01-05,1008,Latin America,20839
2026-01-06,1001,North America,167141
2026-01-06,1002,North America,97589
2026-01-06,1003,Europe,232619
2026-01-06,1004,Europe,40032
2026-01-06,1006,Asia Pacific,79961
2026-01-06,1007,Latin America,206154
2026-01-06,1008,Latin America,20128
2026-01-07,1001,North America,163433
2026-01-07,1002,North America,101027
2026-01-07,1003,Europe,231407
2026-01-07,1004,Europe,37654
2026-01-07,1006,Asia Pacific,79529
2026-01-07,1007,Latin America,201843
2026-01-07,1008,Latin America,24699
2026-01-08,1001,North America,164668
2026-01-08,1002,North America,99000
2026-01-08,1003,Europe,236844
2026-01-08,1004,Europe,40078
2026-01-08,1005,Asia Pacific,322253
2026-01-08,1006,Asia Pacific,84266
2026-01-08,1008,Latin America,22092
2026-01-09,1001,North America,164201
2026-01-09,1002,North America,100766
2026-01-09,1003,Europe,232641
2026-01-09,1004,Europe,38143
2026-01-09,1005,Asia Pacific,324986
2026-01-09,1006,Asia Pacific,100539
2026-01-09,1008,Latin America,24702
2026-01-10,1001,North America,162862
2026-01-10,1002,North America,97369
2026-01-10,1003,Europe,234605
2026-01-10,1004,Europe,40428
2026-01-10,1005,Asia Pacific,322308
2026-01-10,1006,Asia Pacific,80708
2026-01-10,1007,Latin America,207212
2026-01-10,1008,Latin America,22044
2026-01-11,1001,North America,164296
2026-01-11,1002,North America,97592
2026-01-11,1003,Europe,235622
2026-01-11,1004,Europe,36258
2026-01-11,1005,Asia Pacific,326401
2026-01-11,1006,Asia Pacific,81708
2026-01-11,1007,Latin America,206762
2026-01-11,1008,Latin America,19868
2026-01-12,1001,North America,166099
2026-01-12,1002,North America,99010
2026-01-12,1003,Europe,235419
2026-01-12,1004,Europe,36975
2026-01-12,1005,Asia Pacific,322234
2026-01-12,1006,Asia Pacific,83150
2026-01-12,1007,Latin America,202526
2026-01-12,1008,Latin America,19604
2026-01-13,1001,North America,166996
2026-01-13,1002,North America,99791
2026-01-13,1003,Europe,234708
2026-01-13,1004,Europe,38576
2026-01-13,1005,Asia Pacific,321743
2026-01-13,1006,Asia Pacific,78497
2026-01-13,1007,Latin America,205352
2026-01-13,1008,Latin America,23865
2026-01-14,1001,North America,162957
2026-01-14,1002,North America,98885
2026-01-14,1003,Europe,231974
2026-01-14,1004,Europe,39625
2026-01-14,1005,Asia Pacific,322768
2026-01-14,1006,Asia Pacific,82599
2026-01-14,1007,Latin America,202586
2026-01-14,1008,Latin America,19247
2026-01-15,1001,North America,163035
2026-01-15,1002,North America,101617
2026-01-15,1003,Europe,231427
2026-01-15,1004,Europe,36269
2026-01-15,1005,Asia Pacific,323082
2026-01-15,1006,Asia Pacific,79622
2026-01-15,1007,Latin America,203002
2026-01-15,1008,Latin America,20157
2026-01-16,1002,North America,98642
2026-01-16,1003,Europe,237046
2026-01-16,1004,Europe,41401
2026-01-16,1005,Asia Pacific,322686
2026-01-16,1006,Asia Pacific,80264
2026-01-16,1007,Latin America,201474
2026-01-16,1008,Latin America,49631
2026-01-17,1002,North America,97939
2026-01-17,1003,Europe,235349
2026-01-17,1004,Europe,38482
2026-01-17,1005,Asia Pacific,327201
2026-01-17,1006,Asia Pacific,80119
2026-01-17,1007,Latin America,206115
2026-01-17,1008,Latin America,20226
2026-01-18,1001,North America,163382
2026-01-18,1002,North America,97913
2026-01-18,1003,Europe,235785
2026-01-18,1005,Asia Pacific,325544
2026-01-18,1006,Asia Pacific,82625
2026-01-18,1007,Latin America,202609
2026-01-18,1008,Latin America,22848
2026-01-19,1001,North America,163093
2026-01-19,1002,North America,101413
2026-01-19,1003,Europe,234340
2026-01-19,1004,Europe,37344
2026-01-19,1005,Asia Pacific,322213
2026-01-19,1006,Asia Pacific,82927
2026-01-19,1007,Latin America,204898
2026-01-19,1008,Latin America,23320
2026-01-20,1001,North America,163445
2026-01-20,1002,North America,101361
2026-01-20,1003,Europe,233880
2026-01-20,1004,Europe,37101
2026-01-20,1005,Asia Pacific,324379
2026-01-20,1006,Asia Pacific,84318
2026-01-20,1007,Latin America,202778
2026-01-20,1008,Latin America,21453
2026-01-21,1001,North America,164316
2026-01-21,1002,North America,98291
2026-01-21,1003,Europe,236579
2026-01-21,1004,Europe,39187
2026-01-21,1005,Asia Pacific,322528
2026-01-21,1006,Asia Pacific,81190
2026-01-21,1007,Latin America,202186
2026-01-21,1008,Latin America,24919
2026-01-22,1001,North America,162273
2026-01-22,1002,North America,98291
2026-01-22,1003,Europe,236700
2026-01-22,1004,Europe,36896
2026-01-22,1005,Asia Pacific,323053
2026-01-22,1006,Asia Pacific,80964
2026-01-22,1007,Latin America,205281
2026-01-22,1008,Latin America,24282
2026-01-23,1001,North America,162042
2026-01-23,1002,North America,99343
2026-01-23,1003,Europe,235779
2026-01-23,1004,Europe,40018
2026-01-23,1005,Asia Pacific,324805
2026-01-23,1006,Asia Pacific,81912
2026-01-23,1007,Latin America,201829
2026-01-23,1008,Latin America,21349
2026-01-24,1001,North America,166834
2026-01-24,1002,North America,100304
2026-01-24,1003,Europe,234185
2026-01-24,1004,Europe,41614
2026-01-24,1006,Asia Pacific,84117
2026-01-24,1007,Latin America,205622
2026-01-24,1008,Latin America,19491
2026-01-25,1001,North America,161454
2026-01-25,1002,North America,101353
2026-01-25,1003,Europe,235165
2026-01-25,1004,Europe,39848
2026-01-25,1005,Asia Pacific,321453
2026-01-25,1006,Asia Pacific,81993
2026-01-25,1007,Latin America,206261
2026-01-25,1008,Latin America,19263
2026-01-26,1001,North America,165835
2026-01-26,1002,North America,101721
2026-01-26,1003,Europe,233775
2026-01-26,1004,Europe,37280
2026-01-26,1005,Asia Pacific,325280
2026-01-26,1006,Asia Pacific,82974
2026-01-26,1007,Latin America,202617
2026-01-26,1008,Latin America,20421
2026-01-27,1001,North America,165350
2026-01-27,1002,North America,99574
2026-01-27,1003,Europe,232846
2026-01-27,1004,Europe,39206
2026-01-27,1005,Asia Pacific,325537
2026-01-27,1006,Asia Pacific,79538
2026-01-27,1007,Latin America,204709
2026-01-27,1008,Latin America,19089
2026-01-28,1001,North America,163983
2026-01-28,1002,North America,97526
2026-01-28,1003,Europe,234547
2026-01-28,1004,Europe,40841
2026-01-28,1005,Asia Pacific,323579
2026-01-28,1006,Asia Pacific,79451
2026-01-28,1007,Latin America,202373
2026-01-28,1008,Latin America,22470
2026-01-29,1001,North America,166106
2026-01-29,1003,Europe,233848
2026-01-29,1004,Europe,41053
2026-01-29,1005,Asia Pacific,324799
2026-01-29,1006,Asia Pacific,78479
2026-01-29,1007,Latin America,205402
2026-01-29,1008,Latin America,22721
2026-01-30,1001,North America,165420
2026-01-30,1003,Europe,232274
2026-01-30,1004,Europe,38330
2026-01-30,1005,Asia Pacific,326847
2026-01-30,1006,Asia Pacific,83797
2026-01-30,1007,Latin America,206283
2026-01-30,1008,Latin America,21113
2026-01-31,1001,North America,165587
2026-01-31,1002,North America,98253
2026-01-31,1003,Europe,234343
2026-01-31,1005,Asia Pacific,325738
2026-01-31,1006,Asia Pacific,81183
2026-01-31,1007,Latin America,206747
2026-02-01,1001,North America,164419
2026-02-01,1002,North America,97722
2026-02-01,1003,Europe,237783
2026-02-01,1004,Europe,35730
2026-02-01,1005,Asia Pacific,324469
2026-02-01,1006,Asia Pacific,83087
2026-02-01,1007,Latin America,208267
2026-02-02,1001,North America,163650
2026-02-02,1002,North America,100983
2026-02-02,1003,Europe,234152
2026-02-02,1005,Asia Pacific,326112
2026-02-02,1006,Asia Pacific,82904
2026-02-02,1007,Latin America,208094
2026-02-03,1001,North America,166066
2026-02-03,1002,North America,103099
2026-02-03,1003,Europe,234181
2026-02-03,1004,Europe,36550
2026-02-03,1005,Asia Pacific,325953
2026-02-03,1006,Asia Pacific,85256
2026-02-03,1007,Latin America,206398
2026-02-04,1001,North America,167029
2026-02-04,1002,North America,99275
2026-02-04,1003,Europe,237457
2026-02-04,1004,Europe,38357
2026-02-04,1005,Asia Pacific,326828
2026-02-04,1006,Asia Pacific,82271
2026-02-04,1007,Latin America,207927
2026-02-05,1002,North America,101198
2026-02-05,1003,Europe,235784
2026-02-05,1004,Europe,40283
2026-02-05,1005,Asia Pacific,325563
2026-02-05,1006,Asia Pacific,84249
2026-02-05,1007,Latin America,207780
2026-02-06,1002,North America,101613
2026-02-06,1003,Europe,237028
2026-02-06,1004,Europe,40621
2026-02-06,1005,Asia Pacific,326225
2026-02-06,1006,Asia Pacific,80739
2026-02-06,1007,Latin America,180609
2026-02-07,1001,North America,165444
2026-02-07,1002,North America,101348
2026-02-07,1003,Europe,236693
2026-02-07,1004,Europe,36297
2026-02-07,1005,Asia Pacific,322681
2026-02-07,1006,Asia Pacific,82305
2026-02-07,1007,Latin America,203276
2026-02-08,1001,North America,168222
2026-02-08,1002,North America,101102
2026-02-08,1003,Europe,236280
2026-02-08,1004,Europe,38427
2026-02-08,1005,Asia Pacific,326838
2026-02-08,1006,Asia Pacific,84539
2026-02-08,1007,Latin America,207854
2026-02-09,1001,North America,166345
2026-02-09,1002,North America,97942
2026-02-09,1003,Europe,232734
2026-02-09,1004,Europe,35962
2026-02-09,1005,Asia Pacific,323294
2026-02-09,1006,Asia Pacific,84301
2026-02-09,1007,Latin America,206775
2026-02-10,1001,North America,168320
2026-02-10,1002,North America,100716
2026-02-10,1003,Europe,233059
2026-02-10,1004,Europe,37528
2026-02-10,1005,Asia Pacific,325890
2026-02-10,1006,Asia Pacific,82723
2026-02-10,1007,Latin America,207407
2026-02-11,1001,North America,165185
2026-02-11,1002,North America,100828
2026-02-11,1003,Europe,238506
2026-02-11,1004,Europe,38056
2026-02-11,1005,Asia Pacific,323946
2026-02-11,1006,Asia Pacific,82800
2026-02-11,1007,Latin America,207290
2026-02-12,1001,North America,162696
2026-02-12,1002,North America,102285
2026-02-12,1003,Europe,233568
2026-02-12,1004,Europe,41136
2026-02-12,1005,Asia Pacific,325821
2026-02-12,1006,Asia Pacific,82765
2026-02-12,1007,Latin America,208283
2026-02-13,1001,North America,165708
2026-02-13,1002,North America,101902
2026-02-13,1003,Europe,237956
2026-02-13,1004,Europe,37997
2026-02-13,1005,Asia Pacific,328008
2026-02-13,1006,Asia Pacific,80489
2026-02-13,1007,Latin America,207456
2026-02-14,1001,North America,165265
2026-02-14,1002,North America,103368
2026-02-14,1003,Europe,236354
2026-02-14,1004,Europe,56890
2026-02-14,1005,Asia Pacific,323836
2026-02-14,1006,Asia Pacific,83298
2026-02-14,1007,Latin America,206566
2026-02-15,1001,North America,164727
2026-02-15,1002,North America,101865
2026-02-15,1003,Europe,236995
2026-02-15,1004,Europe,35806
2026-02-15,1005,Asia Pacific,323073
2026-02-15,1006,Asia Pacific,82095
2026-02-15,1007,Latin America,208356
2026-02-16,1002,North America,101342
2026-02-16,1003,Europe,237346
2026-02-16,1004,Europe,38960
2026-02-16,1005,Asia Pacific,328443
2026-02-16,1007,Latin America,207281
2026-02-17,1001,North America,164753
2026-02-17,1002,North America,97947
2026-02-17,1003,Europe,233190
2026-02-17,1004,Europe,38950
2026-02-17,1005,Asia Pacific,326858
2026-02-17,1007,Latin America,205264
2026-02-18,1001,North America,166461
2026-02-18,1002,North America,99612
2026-02-18,1003,Europe,233759
2026-02-18,1004,Europe,41201
2026-02-18,1005,Asia Pacific,326034
2026-02-18,1007,Latin America,207003
2026-02-19,1001,North America,165410
2026-02-19,1002,North America,100840
2026-02-19,1003,Europe,232756
2026-02-19,1004,Europe,35682
2026-02-19,1005,Asia Pacific,328177
2026-02-19,1007,Latin America,238340
2026-02-20,1001,North America,166685
2026-02-20,1002,North America,97921
2026-02-20,1003,Europe,237665
2026-02-20,1004,Europe,38594
2026-02-20,1005,Asia Pacific,325093
2026-02-20,1006,Asia Pacific,80454
2026-02-20,1007,Latin America,203123
2026-02-21,1001,North America,166033
2026-02-21,1002,North America,101828
2026-02-21,1003,Europe,238345
2026-02-21,1004,Europe,38141
2026-02-21,1006,Asia Pacific,81055
2026-02-21,1007,Latin America,207390
2026-02-22,1001,North America,165649
2026-02-22,1002,North America,98003
2026-02-22,1003,Europe,232717
2026-02-22,1004,Europe,39500
2026-02-22,1006,Asia Pacific,85244
2026-02-22,1007,Latin America,207938
2026-02-23,1001,North America,165881
2026-02-23,1002,North America,101200
2026-02-23,1003,Europe,233009
2026-02-23,1004,Europe,41030
2026-02-23,1005,Asia Pacific,325169
2026-02-23,1006,Asia Pacific,79819
2026-02-23,1007,Latin America,204299
2026-02-24,1001,North America,164073
2026-02-24,1002,North America,100094
2026-02-24,1003,Europe,233397
2026-02-24,1004,Europe,39569
2026-02-24,1005,Asia Pacific,322664
2026-02-24,1006,Asia Pacific,80169
2026-02-24,1007,Latin America,203561
2026-02-25,1001,North America,167317
2026-02-25,1002,North America,99942
2026-02-25,1003,Europe,233998
2026-02-25,1004,Europe,40967
2026-02-25,1005,Asia Pacific,326923
2026-02-25,1006,Asia Pacific,82761
2026-02-25,1007,Latin America,207507
2026-02-26,1001,North America,163418
2026-02-26,1002,North America,101060
2026-02-26,1004,Europe,40536
2026-02-26,1005,Asia Pacific,323803
2026-02-26,1006,Asia Pacific,81509
